Timestamp,Voltage(V),Current(A),Frequency(Hz),Power(kW),Power Factor,Temperature(C),Fault Type
2026-06-19 18:49:08,134.5,41.19,48.09,3.53,0.64,70.64,LLL Fault
2026-03-13 00:23:27,175.32,19.43,49.14,2.62,0.77,43.07,LL Fault
2026-06-05 15:25:54,202.33,16.79,49.63,2.73,0.8,37.12,LG Fault
2026-06-22 14:46:31,194.18,21.62,48.97,3.71,0.88,45.33,LL Fault
2026-03-04 23:21:19,228.94,6.66,50.06,1.51,0.99,28.09,Normal
2026-02-05 03:07:20,230.48,7.54,50.08,1.7,0.98,30.76,Normal
2026-05-03 00:10:40,116.27,40.82,48.47,2.5,0.53,57.22,LLL Fault
2026-05-29 05:23:47,150.35,23.6,47.6,2.44,0.69,52.31,LLG Fault
2026-01-28 10:53:52,146.77,30.99,47.88,2.45,0.54,63.54,LLL Fault
2026-03-08 01:54:29,189.17,17.39,49.21,2.88,0.88,35.79,LG Fault
2026-06-17 12:17:19,197.04,24.67,48.81,4.07,0.84,49.11,LL Fault
2026-06-25 15:39:17,104.51,40.4,47.38,2.69,0.64,70.94,LLL Fault
2026-03-02 07:24:52,123.52,22.34,48.83,1.8,0.65,62.77,LLG Fault
2026-01-03 05:56:33,121.65,32.19,48.14,2.22,0.57,61.97,LLL Fault
2026-04-30 09:37:56,119.65,43.21,48.49,3.36,0.65,71.76,LLL Fault
2026-01-22 10:42:50,230.87,5.12,50.08,1.18,0.99,33.84,Normal
2026-02-15 09:04:00,193.96,12.08,49.36,2.16,0.92,35.97,LG Fault
2026-02-01 17:19:46,90.7,43.3,47.69,2.52,0.64,60.8,LLL Fault
2026-03-29 01:14:05,228.22,5.07,49.99,1.16,1.0,25.61,Normal
2026-04-17 10:21:39,103.9,44.42,48.42,2.41,0.52,68.6,LLL Fault
2026-03-30 07:25:44,90.75,34.68,47.45,2.16,0.69,74.82,LLL Fault
2026-04-22 00:43:00,230.14,5.07,50.06,1.17,1.0,30.04,Normal
2026-06-10 23:04:15,170.77,26.1,47.82,3.49,0.78,48.61,LLG Fault
2026-02-04 22:14:02,217.89,16.29,49.26,3.3,0.93,38.86,LG Fault
2026-02-01 20:40:19,127.46,43.84,48.26,3.83,0.69,69.35,LLL Fault
2026-07-03 17:33:18,210.37,14.14,49.24,2.83,0.95,43.06,LG Fault
2026-05-13 06:16:55,200.73,11.58,49.2,1.91,0.82,39.98,LG Fault
2026-01-06 16:05:58,187.69,12.01,49.46,2.04,0.91,39.22,LG Fault
2026-04-23 16:58:10,110.86,23.91,47.93,2.0,0.76,52.04,LLG Fault
2026-01-12 18:07:32,230.13,7.22,50.01,1.65,0.99,26.38,Normal
2026-04-15 17:38:27,230.95,6.95,50.03,1.59,0.99,27.03,Normal
2026-06-07 04:33:10,185.72,18.96,49.15,2.86,0.81,42.37,LG Fault
2026-01-20 06:16:44,162.69,21.16,49.13,2.69,0.78,41.1,LL Fault
2026-02-16 15:55:11,228.38,6.52,49.91,1.48,0.99,33.17,Normal
2026-04-27 04:50:33,178.29,32.45,47.96,4.17,0.72,53.23,LLG Fault
2026-07-09 02:05:54,110.36,32.75,47.39,1.81,0.5,65.26,LLL Fault
2026-04-29 23:37:07,228.69,7.96,49.97,1.79,0.98,26.62,Normal
2026-03-11 08:46:55,105.98,24.06,48.39,1.62,0.64,58.5,LLG Fault
2026-01-02 20:35:21,153.35,28.2,48.49,3.45,0.8,58.28,LLG Fault
2026-06-07 00:48:10,146.74,40.42,47.26,4.06,0.69,60.68,LLL Fault
2026-02-02 01:22:39,228.22,5.8,50.04,1.3,0.99,28.71,Normal
2026-03-22 05:48:19,142.66,33.79,47.78,3.25,0.67,56.34,LLG Fault
2026-04-19 06:28:14,228.23,6.37,50.02,1.42,0.98,27.89,Normal
2026-05-04 14:29:47,152.81,17.15,49.05,1.87,0.71,44.62,LL Fault
2026-06-10 10:56:26,136.07,32.45,48.2,2.98,0.68,68.38,LLL Fault
2026-06-21 04:10:15,112.16,24.73,47.61,1.85,0.67,60.79,LLG Fault
2026-03-03 08:24:48,129.16,22.5,48.21,1.97,0.68,52.23,LLG Fault
2026-04-07 14:40:19,185.04,17.64,48.84,2.9,0.89,46.16,LL Fault
2026-02-27 06:17:55,213.74,13.85,49.63,2.76,0.93,36.42,LG Fault
2026-04-21 18:05:35,120.86,21.45,48.1,1.97,0.76,60.4,LLG Fault
2026-06-16 15:31:06,185.4,22.08,48.57,3.52,0.86,53.26,LL Fault
2026-05-16 17:21:01,98.77,44.94,47.51,3.11,0.7,56.36,LLL Fault
2026-01-01 04:35:09,230.2,5.39,49.93,1.22,0.98,31.92,Normal
2026-03-23 16:10:57,156.43,18.76,49.03,2.28,0.78,44.49,LL Fault
2026-04-09 02:58:01,164.24,21.63,47.87,2.84,0.8,59.64,LLG Fault
2026-03-21 04:58:06,158.01,32.15,47.82,3.84,0.76,57.2,LLG Fault
2026-06-07 00:33:20,135.08,21.78,47.73,2.19,0.74,64.93,LLG Fault
2026-03-10 10:28:32,228.17,5.44,50.01,1.24,1.0,27.99,Normal
2026-05-22 05:35:20,111.16,38.69,47.89,2.58,0.6,66.73,LLL Fault
2026-01-14 15:57:52,156.44,20.62,48.96,2.57,0.8,54.82,LL Fault
2026-05-14 09:43:53,182.39,18.63,49.33,3.01,0.89,43.14,LG Fault
2026-04-27 23:05:15,167.29,21.68,49.07,2.8,0.77,43.64,LL Fault
2026-06-13 14:47:45,141.4,35.34,48.41,2.66,0.53,74.34,LLL Fault
2026-01-07 05:59:33,80.56,36.46,47.71,1.49,0.51,59.21,LLL Fault
2026-01-22 11:09:55,142.02,31.26,48.05,2.39,0.54,70.84,LLL Fault
2026-03-18 04:37:13,117.59,24.75,48.53,1.76,0.6,60.8,LLG Fault
2026-07-10 17:31:38,202.49,10.38,49.26,1.84,0.88,35.99,LG Fault
2026-03-23 01:29:55,215.47,19.38,49.0,3.69,0.88,38.25,LG Fault
2026-01-09 00:53:14,218.57,19.03,49.57,3.35,0.81,39.8,LG Fault
2026-02-16 00:12:57,125.69,30.04,47.14,2.11,0.56,66.0,LLL Fault
2026-01-01 12:20:17,111.17,37.04,47.12,2.11,0.51,72.29,LLL Fault
2026-04-03 06:01:55,193.42,20.47,48.62,2.84,0.72,48.27,LL Fault
2026-03-25 01:32:14,231.13,5.67,49.92,1.29,0.99,32.01,Normal
2026-06-28 10:17:37,195.08,21.88,49.19,3.11,0.73,46.78,LL Fault
2026-02-26 07:57:51,177.49,22.89,48.66,3.01,0.74,47.01,LL Fault
2026-05-15 22:15:17,155.89,24.34,48.97,2.87,0.76,50.3,LL Fault
2026-01-19 11:18:11,181.0,19.77,49.47,2.91,0.81,36.75,LG Fault
2026-05-03 16:32:28,168.22,20.84,48.91,3.08,0.88,44.15,LL Fault
2026-04-23 03:03:20,125.41,43.63,48.4,3.14,0.57,71.96,LLL Fault
2026-01-31 14:25:49,229.4,5.35,50.02,1.19,0.97,28.59,Normal
2026-06-16 09:44:32,144.1,23.66,48.01,2.36,0.69,60.3,LLG Fault
2026-02-07 08:29:46,178.74,15.35,48.53,2.33,0.85,54.92,LL Fault
2026-03-08 06:11:00,191.69,15.43,49.44,2.28,0.77,44.15,LL Fault
2026-05-26 21:39:08,159.54,15.62,48.77,1.86,0.75,52.92,LL Fault
2026-05-27 19:27:59,211.58,19.66,49.5,3.73,0.9,40.35,LG Fault
2026-04-25 18:31:54,179.32,22.69,48.8,3.13,0.77,47.27,LLG Fault
2026-05-02 21:59:04,182.16,14.03,49.68,2.08,0.81,36.91,LG Fault
2026-01-24 10:33:55,186.09,17.44,49.46,2.34,0.72,53.89,LL Fault
2026-01-08 16:55:44,231.52,6.45,50.0,1.48,0.99,34.05,Normal
2026-04-08 06:20:26,231.8,7.99,49.96,1.82,0.98,31.06,Normal
2026-04-24 14:11:00,124.12,33.79,48.4,2.32,0.55,66.21,LLL Fault
2026-01-18 14:25:24,144.25,28.53,48.98,2.51,0.61,56.91,LLG Fault
2026-03-11 03:15:52,193.19,15.9,49.37,2.38,0.77,53.64,LL Fault
2026-03-06 00:42:11,207.07,17.36,49.4,3.35,0.93,35.14,LG Fault
2026-06-05 15:26:29,214.22,19.45,49.77,3.58,0.86,35.52,LG Fault
2026-06-08 14:31:35,230.03,7.71,49.95,1.76,1.0,34.75,Normal
2026-06-12 19:23:18,229.5,7.25,49.9,1.65,0.99,26.97,Normal
2026-05-11 11:44:38,142.16,35.26,47.17,3.42,0.68,64.48,LLL Fault
2026-05-23 02:12:34,140.82,33.05,47.5,3.48,0.75,45.65,LLG Fault
2026-02-27 11:57:18,176.42,21.6,49.3,3.41,0.9,44.33,LL Fault
2026-05-04 00:40:04,124.16,42.58,47.22,3.57,0.68,64.54,LLL Fault
2026-07-01 20:53:10,156.27,32.37,48.41,3.58,0.71,58.6,LLG Fault
2026-01-09 10:51:24,131.7,37.31,47.98,3.12,0.63,63.76,LLL Fault
2026-03-04 11:25:26,150.26,24.4,49.47,3.12,0.85,48.08,LL Fault
2026-01-03 13:12:12,144.89,42.87,47.59,3.24,0.52,72.8,LLL Fault
2026-06-19 22:21:14,214.17,17.64,49.43,3.04,0.81,38.97,LG Fault
2026-06-09 23:59:50,129.5,30.23,48.54,3.13,0.8,60.42,LLG Fault
2026-01-16 17:04:44,188.26,19.49,49.39,2.85,0.78,42.03,LL Fault
2026-04-21 03:11:08,123.18,23.11,48.07,2.1,0.74,48.51,LLG Fault
2026-01-15 08:51:26,158.8,26.67,48.53,3.21,0.76,49.96,LLG Fault
2026-04-07 03:46:09,153.71,24.41,49.39,3.21,0.85,43.36,LL Fault
2026-04-09 07:26:07,173.88,19.07,49.21,2.39,0.72,43.82,LL Fault
2026-04-19 10:08:07,160.02,20.71,48.82,2.98,0.9,52.82,LL Fault
2026-02-01 17:27:17,228.92,7.05,49.99,1.57,0.97,27.62,Normal
2026-02-14 16:48:39,228.53,5.21,49.95,1.17,0.99,28.41,Normal
2026-05-31 01:46:03,94.74,37.8,47.12,2.24,0.63,62.05,LLL Fault
2026-01-13 09:21:21,146.67,35.62,48.33,3.05,0.58,67.26,LLL Fault
2026-01-10 22:39:31,101.2,32.3,47.2,2.22,0.68,70.16,LLL Fault
2026-03-07 08:41:52,184.26,10.92,49.76,1.84,0.91,41.83,LG Fault
2026-06-13 22:50:49,229.76,5.9,49.9,1.35,1.0,25.35,Normal
2026-04-19 22:55:18,91.27,44.48,47.25,2.21,0.55,61.74,LLL Fault
2026-01-25 02:30:23,191.39,13.8,49.63,2.24,0.85,36.91,LG Fault
2026-01-07 01:26:01,81.35,36.28,47.92,1.7,0.58,59.08,LLL Fault
2026-03-17 19:08:50,115.1,28.85,48.97,2.64,0.79,60.83,LLG Fault
2026-04-10 02:43:14,176.8,22.21,48.64,3.41,0.87,54.02,LL Fault
2026-01-29 21:41:49,93.63,40.93,48.03,2.24,0.59,69.19,LLL Fault
2026-07-09 05:12:14,139.79,23.42,48.14,2.09,0.64,51.37,LLG Fault
2026-06-26 08:43:10,154.0,16.22,48.84,2.23,0.89,48.02,LL Fault
2026-05-01 20:20:42,155.12,20.57,47.85,2.46,0.77,57.25,LLG Fault
2026-07-07 15:46:57,194.05,19.87,49.14,3.65,0.95,43.45,LG Fault
2026-04-17 01:02:47,118.77,22.18,48.96,1.82,0.69,47.3,LLG Fault
2026-01-21 01:08:44,195.67,19.78,49.72,3.49,0.9,40.56,LG Fault
2026-05-26 05:58:57,94.36,37.35,48.15,1.82,0.52,64.74,LLL Fault
2026-02-07 19:42:51,213.42,11.96,49.75,2.21,0.86,35.4,LG Fault
2026-03-17 14:09:09,129.1,23.9,48.82,2.37,0.77,60.09,LLG Fault
2026-05-10 14:11:26,231.11,6.32,49.92,1.44,0.99,34.64,Normal
2026-05-02 21:31:55,204.94,12.39,49.22,2.35,0.93,40.12,LG Fault
2026-06-23 16:24:31,184.33,20.61,49.43,2.91,0.77,50.51,LL Fault
2026-05-07 09:01:12,87.69,37.56,47.84,1.76,0.53,66.34,LLL Fault
2026-02-06 07:09:02,138.16,32.9,47.13,2.53,0.56,62.14,LLL Fault
2026-06-09 10:11:57,228.09,6.78,50.05,1.54,1.0,27.78,Normal
2026-02-13 20:43:26,120.75,25.72,48.43,1.91,0.61,57.61,LLG Fault
2026-03-07 15:03:00,153.12,34.68,48.84,3.28,0.62,53.0,LLG Fault
2026-07-01 14:35:21,185.39,13.14,49.1,2.02,0.83,39.91,LG Fault
2026-01-31 06:41:05,194.39,18.56,48.73,3.14,0.87,50.85,LL Fault
2026-04-07 13:24:19,230.33,7.73,49.99,1.73,0.97,34.81,Normal
2026-05-30 10:04:27,109.5,38.9,48.11,2.84,0.67,66.56,LLL Fault
2026-05-30 06:16:05,211.12,13.2,49.52,2.3,0.83,39.29,LG Fault
2026-01-04 20:40:51,231.62,5.66,50.02,1.29,0.99,30.41,Normal
2026-01-09 14:50:28,147.66,33.93,48.98,3.08,0.61,56.27,LLG Fault
2026-03-20 06:14:13,127.41,21.96,47.67,1.9,0.68,52.75,LLG Fault
2026-05-13 23:18:44,186.67,16.19,48.55,2.65,0.88,40.53,LL Fault
2026-06-16 14:18:12,156.64,18.96,48.56,2.13,0.72,45.33,LL Fault
2026-02-21 22:42:28,228.62,7.32,50.09,1.64,0.98,30.28,Normal
2026-03-07 06:14:16,194.53,19.37,49.8,3.3,0.88,35.47,LG Fault
2026-01-05 01:19:03,143.82,44.95,48.18,4.38,0.68,66.34,LLL Fault
2026-01-04 04:42:06,230.0,7.41,50.0,1.66,0.98,30.88,Normal
2026-01-14 13:06:01,210.7,11.64,49.23,2.09,0.85,44.79,LG Fault
2026-01-06 12:07:56,114.81,41.31,48.03,2.93,0.62,55.95,LLL Fault
2026-02-10 17:37:21,229.7,7.85,50.01,1.78,0.99,29.74,Normal
2026-07-08 01:59:20,141.79,21.83,48.28,2.41,0.78,63.31,LLG Fault
2026-03-09 03:20:50,176.44,21.26,47.67,2.66,0.71,51.86,LLG Fault
2026-03-03 23:39:56,156.2,32.87,47.91,3.14,0.61,45.92,LLG Fault
2026-04-22 02:55:06,231.66,7.06,50.04,1.63,1.0,25.82,Normal
2026-05-06 05:58:48,133.23,32.53,47.21,2.71,0.63,56.63,LLL Fault
2026-05-28 15:14:05,229.83,5.72,50.07,1.28,0.98,32.57,Normal
2026-04-16 21:35:25,162.83,23.7,48.72,3.16,0.82,54.22,LL Fault
2026-04-02 10:58:53,107.87,39.41,48.42,2.58,0.61,58.54,LLL Fault
2026-05-09 05:04:08,97.6,44.08,47.54,2.99,0.69,61.92,LLL Fault
2026-05-30 08:48:26,116.0,21.03,48.91,1.55,0.64,64.28,LLG Fault
2026-06-28 00:37:28,228.98,7.05,50.1,1.59,0.98,28.96,Normal
2026-01-27 04:06:31,214.58,13.29,49.35,2.35,0.82,44.96,LG Fault
2026-05-30 11:08:44,101.78,41.96,48.46,2.32,0.54,70.49,LLL Fault
2026-06-14 21:04:43,185.21,19.07,49.29,3.3,0.94,43.6,LG Fault
2026-04-20 22:55:43,228.53,6.49,50.09,1.45,0.98,30.38,Normal
2026-03-04 07:00:53,157.71,23.97,48.65,2.97,0.79,46.07,LL Fault
2026-06-23 22:18:09,228.89,5.66,50.01,1.27,0.98,32.78,Normal
2026-01-31 12:43:02,90.36,34.02,47.42,1.7,0.55,60.63,LLL Fault
2026-04-22 12:23:27,153.95,26.79,47.74,3.11,0.75,54.87,LLG Fault
2026-05-08 09:16:02,155.34,19.9,48.56,2.67,0.86,46.3,LL Fault
2026-05-27 22:19:34,190.47,12.36,49.04,2.16,0.92,36.74,LG Fault
2026-05-24 16:05:34,176.42,24.07,48.65,3.74,0.88,42.16,LL Fault
2026-04-01 09:46:24,181.68,16.97,49.07,2.43,0.79,40.01,LL Fault
2026-06-10 17:29:43,168.37,26.13,48.39,3.16,0.72,62.31,LLG Fault
2026-05-21 23:49:14,203.47,19.35,49.64,3.31,0.84,35.6,LG Fault
2026-02-24 15:20:52,82.78,30.57,47.23,1.49,0.59,58.94,LLL Fault
2026-02-20 18:04:06,230.94,5.69,50.06,1.3,0.99,25.82,Normal
2026-01-08 03:36:00,167.08,29.09,48.14,3.78,0.78,51.99,LLG Fault
2026-06-06 13:51:53,202.14,10.41,49.72,1.87,0.89,37.12,LG Fault
2026-03-15 09:08:09,168.2,15.46,49.09,2.2,0.85,50.49,LL Fault
2026-06-01 20:32:54,202.1,18.17,49.59,3.13,0.85,41.38,LG Fault
2026-06-11 05:27:16,205.48,10.21,49.24,1.76,0.84,42.79,LG Fault
2026-05-06 18:24:02,154.08,18.62,49.02,2.43,0.85,40.63,LL Fault
2026-01-30 07:18:12,228.99,7.92,49.99,1.8,0.99,28.26,Normal
2026-05-24 01:59:35,209.32,17.26,49.45,3.32,0.92,44.0,LG Fault
2026-07-09 06:22:02,210.44,19.79,49.62,3.65,0.88,38.89,LG Fault
2026-04-07 10:42:17,120.15,29.73,48.89,2.26,0.63,61.21,LLG Fault
2026-02-03 01:56:55,144.21,33.04,47.77,3.05,0.64,64.62,LLL Fault
2026-04-26 20:24:26,230.82,7.12,49.92,1.61,0.98,29.46,Normal
2026-07-05 04:14:21,146.01,39.44,48.15,3.9,0.68,63.05,LLL Fault
2026-02-14 11:46:56,178.06,34.33,48.48,4.58,0.75,57.64,LLG Fault
2026-01-20 14:37:20,228.87,6.04,49.93,1.35,0.98,26.29,Normal
2026-01-01 16:22:11,106.14,44.93,48.09,2.65,0.56,62.53,LLL Fault
2026-07-02 15:36:56,126.01,40.88,48.11,3.55,0.69,60.17,LLL Fault
2026-01-18 14:43:07,230.83,5.07,50.09,1.15,0.98,34.36,Normal
2026-04-16 06:41:30,161.91,25.38,47.6,2.81,0.68,49.97,LLG Fault
2026-07-08 13:40:57,205.84,13.58,49.24,2.41,0.86,40.79,LG Fault
2026-03-17 18:12:45,173.05,22.69,49.03,3.4,0.87,43.46,LL Fault
2026-02-20 00:36:40,82.03,31.97,47.44,1.78,0.68,72.57,LLL Fault
2026-04-17 01:30:01,187.91,16.7,49.07,2.76,0.88,41.44,LL Fault
2026-02-18 09:30:19,175.98,34.44,48.67,4.27,0.7,59.9,LLG Fault
2026-01-16 00:17:01,108.61,44.24,47.11,2.78,0.58,62.11,LLL Fault
2026-03-17 00:43:23,208.52,17.71,49.61,3.5,0.95,37.48,LG Fault
2026-03-07 05:15:08,212.5,19.77,49.14,3.7,0.88,41.33,LG Fault
2026-02-26 21:28:46,92.65,32.63,47.29,1.71,0.56,71.24,LLL Fault
2026-04-15 08:47:09,138.3,28.08,47.51,2.72,0.7,46.42,LLG Fault
2026-02-19 07:57:27,206.61,17.91,49.37,3.49,0.94,36.82,LG Fault
2026-05-03 14:55:38,154.66,24.78,48.74,2.93,0.76,52.42,LL Fault
2026-01-04 22:29:51,117.48,41.52,47.36,3.23,0.66,58.89,LLL Fault
2026-01-02 17:36:51,84.23,44.24,47.72,2.52,0.68,71.62,LLL Fault
2026-04-15 04:27:00,114.68,21.05,48.13,1.86,0.77,57.76,LLG Fault
2026-05-19 17:30:44,228.79,6.54,50.0,1.47,0.99,29.59,Normal
2026-06-11 14:53:36,230.75,6.79,50.05,1.52,0.97,31.72,Normal
2026-05-23 21:55:47,162.86,18.62,49.45,2.23,0.74,40.62,LL Fault
2026-03-19 08:40:55,231.06,5.94,49.98,1.36,0.99,34.91,Normal
2026-01-07 15:42:49,189.82,24.38,48.83,4.15,0.9,40.55,LL Fault
2026-01-05 05:52:50,230.79,7.04,50.02,1.61,0.99,33.38,Normal
2026-04-07 03:16:09,134.56,22.36,48.38,2.36,0.78,54.95,LLG Fault
2026-01-17 10:50:37,125.95,32.04,48.17,2.68,0.66,65.17,LLL Fault
2026-06-18 17:59:50,144.33,34.43,48.55,3.96,0.8,58.75,LLG Fault
2026-02-16 15:32:43,101.54,22.82,48.98,1.4,0.6,56.39,LLG Fault
2026-02-26 14:35:23,98.6,33.25,47.21,2.09,0.64,56.8,LLL Fault
2026-05-19 03:11:18,229.03,5.85,50.04,1.33,0.99,32.07,Normal
2026-02-08 12:11:45,199.42,16.82,49.45,2.81,0.84,46.0,LL Fault
2026-03-16 13:28:40,153.53,20.25,48.83,2.77,0.89,40.02,LL Fault
2026-04-03 10:55:35,141.88,44.67,47.41,3.89,0.61,69.63,LLL Fault
2026-02-01 22:56:56,229.7,7.05,49.98,1.58,0.97,28.97,Normal
2026-01-19 23:04:48,85.25,42.74,47.11,2.48,0.68,55.86,LLL Fault
2026-05-17 08:18:20,156.09,33.96,47.55,3.73,0.7,64.32,LLG Fault
2026-07-04 01:22:57,121.02,30.05,47.57,1.83,0.5,63.85,LLL Fault
2026-01-10 02:59:28,120.97,27.57,48.79,2.6,0.78,60.18,LLG Fault
2026-07-07 01:43:30,149.46,35.07,47.2,3.12,0.6,57.09,LLL Fault
2026-07-10 12:09:06,136.55,33.4,47.06,2.65,0.58,68.86,LLL Fault
2026-01-08 18:46:48,170.03,15.66,48.94,1.97,0.74,51.12,LL Fault
2026-04-27 10:08:42,115.38,37.56,47.89,2.9,0.67,58.14,LLL Fault
2026-01-16 15:30:12,230.07,5.35,50.07,1.22,0.99,27.09,Normal
2026-07-01 17:16:55,125.9,42.01,47.15,3.56,0.67,59.8,LLL Fault
2026-03-28 07:57:20,110.18,30.63,47.63,2.24,0.66,46.63,LLG Fault
2026-03-01 10:12:54,155.06,21.19,47.52,2.12,0.64,54.11,LLG Fault
2026-04-08 08:05:13,160.62,21.73,49.33,2.89,0.83,48.67,LL Fault
2026-01-02 16:12:10,229.54,5.86,50.02,1.31,0.97,25.2,Normal
2026-06-10 04:43:07,134.88,26.72,48.71,2.32,0.65,59.6,LLG Fault
2026-03-02 20:07:32,168.58,16.64,49.0,2.22,0.79,51.81,LL Fault
2026-05-02 11:48:01,96.61,32.81,47.99,1.63,0.52,55.85,LLL Fault
2026-02-01 18:05:14,106.21,24.58,47.75,1.89,0.72,62.32,LLG Fault
2026-04-18 16:13:32,228.07,5.31,50.05,1.18,0.98,29.22,Normal
2026-01-28 21:45:35,230.52,6.5,50.04,1.48,0.99,31.48,Normal
2026-02-08 17:21:16,167.29,20.83,48.09,2.69,0.77,54.65,LLG Fault
2026-04-03 03:26:58,145.37,40.16,47.76,3.31,0.57,71.19,LLL Fault
2026-07-08 02:28:11,206.81,15.07,49.45,2.95,0.95,44.94,LG Fault
2026-04-30 11:18:48,115.67,22.83,47.94,1.98,0.75,58.8,LLG Fault
2026-05-08 06:38:04,217.15,16.36,49.19,3.07,0.87,37.08,LG Fault
2026-06-01 13:57:37,173.49,18.25,49.4,2.51,0.79,46.91,LL Fault
2026-05-10 09:14:26,189.58,20.44,48.51,2.79,0.72,51.51,LL Fault
2026-05-17 08:38:09,130.07,36.01,47.25,2.62,0.56,72.39,LLL Fault
2026-02-09 08:46:08,134.34,43.5,47.5,3.44,0.59,65.0,LLL Fault
2026-04-21 20:13:19,190.24,17.28,49.05,2.9,0.88,38.44,LG Fault
2026-02-02 03:40:03,189.32,15.08,48.56,2.14,0.75,46.49,LL Fault
2026-01-19 00:35:00,178.29,18.59,49.39,2.63,0.79,41.42,LL Fault
2026-05-13 11:11:57,164.0,15.47,49.0,1.96,0.77,43.89,LL Fault
2026-02-01 03:05:40,217.57,19.84,49.33,3.68,0.85,43.91,LG Fault
2026-04-25 22:24:01,231.44,5.79,49.97,1.31,0.97,25.44,Normal
2026-06-27 10:39:20,186.78,17.02,49.45,2.71,0.85,39.37,LG Fault
2026-02-28 21:02:28,193.31,20.78,49.32,2.82,0.7,50.84,LL Fault
2026-04-13 18:17:01,131.67,26.29,48.77,2.68,0.77,47.62,LLG Fault
2026-05-03 02:29:09,230.07,7.93,49.97,1.78,0.97,30.96,Normal
2026-07-02 23:37:11,231.72,5.45,50.01,1.24,0.99,29.39,Normal
2026-04-25 09:19:01,231.04,6.27,50.07,1.41,0.97,30.7,Normal
2026-05-14 13:52:27,80.45,32.6,47.56,1.77,0.68,67.08,LLL Fault
2026-05-25 01:47:54,202.05,13.3,49.57,2.49,0.93,36.46,LG Fault
2026-01-31 05:25:14,134.22,30.67,47.61,2.57,0.62,56.79,LLL Fault
2026-03-23 00:14:50,111.05,31.87,47.24,1.94,0.55,62.2,LLL Fault
2026-02-03 20:18:50,183.19,11.63,49.56,1.85,0.87,36.78,LG Fault
2026-07-06 07:30:53,100.39,29.9,47.56,1.82,0.61,64.88,LLG Fault
2026-06-08 09:56:51,194.17,17.53,48.68,2.39,0.7,45.69,LL Fault
2026-06-19 03:08:29,179.38,22.02,48.3,2.76,0.7,47.68,LLG Fault
2026-06-07 16:05:17,89.54,33.09,48.11,1.94,0.66,71.83,LLL Fault
2026-02-27 01:41:15,134.29,31.62,47.84,2.18,0.51,68.9,LLL Fault
2026-01-11 11:27:41,100.97,39.92,48.2,2.02,0.5,74.67,LLL Fault
2026-05-09 16:16:12,137.73,20.94,48.8,2.14,0.74,49.79,LLG Fault
2026-06-09 19:22:00,229.51,5.92,50.05,1.35,1.0,25.65,Normal
2026-03-01 22:26:38,161.19,32.71,48.31,3.43,0.65,50.63,LLG Fault
2026-01-08 00:55:04,230.34,6.72,49.95,1.52,0.98,28.95,Normal
2026-04-01 06:46:53,135.72,30.16,47.16,2.78,0.68,55.84,LLL Fault
2026-04-20 23:20:42,209.07,11.84,49.32,2.14,0.86,43.73,LG Fault
2026-05-09 21:47:24,174.27,33.45,48.55,4.56,0.78,46.35,LLG Fault
2026-04-25 17:25:44,186.56,15.92,49.32,2.42,0.82,44.57,LG Fault
2026-03-31 13:12:16,161.33,31.72,48.07,3.25,0.63,62.02,LLG Fault
2026-03-05 16:40:20,156.05,26.67,48.07,2.94,0.71,63.17,LLG Fault
2026-06-25 13:46:21,129.22,25.52,48.9,2.4,0.73,63.72,LLG Fault
2026-02-13 11:40:59,80.44,39.7,47.24,1.8,0.56,62.31,LLL Fault
2026-07-03 11:56:33,146.59,30.54,47.09,2.66,0.59,67.0,LLL Fault
2026-04-03 17:01:20,230.36,6.53,49.91,1.5,1.0,26.26,Normal
2026-02-02 20:22:49,81.35,33.88,47.69,1.47,0.53,60.98,LLL Fault
2026-05-28 13:47:34,230.93,5.19,49.97,1.19,0.99,31.29,Normal
2026-03-07 07:41:02,166.23,20.88,49.37,2.6,0.75,42.57,LL Fault
2026-03-08 10:51:29,229.15,7.01,49.91,1.59,0.99,32.15,Normal
2026-06-07 23:41:23,103.87,30.45,48.49,2.0,0.63,63.49,LLL Fault
2026-03-08 09:48:56,150.12,24.17,49.13,3.23,0.89,41.41,LL Fault
2026-05-06 10:21:52,163.45,16.01,48.63,2.29,0.87,51.05,LL Fault
2026-06-11 03:20:19,153.33,21.25,49.24,2.92,0.9,53.81,LL Fault
2026-02-21 16:51:05,129.7,25.48,48.74,2.45,0.74,53.97,LLG Fault
2026-06-27 13:53:40,188.65,13.38,49.47,2.31,0.92,38.31,LG Fault
2026-03-17 01:40:04,218.0,18.54,49.25,3.71,0.92,40.64,LG Fault
2026-01-04 13:01:20,217.74,14.22,49.5,2.74,0.89,37.35,LG Fault
2026-01-23 20:18:14,162.02,17.56,49.09,2.48,0.87,44.83,LL Fault
2026-01-14 14:39:10,100.8,36.95,48.23,2.02,0.54,61.35,LLL Fault
2026-04-06 00:08:20,136.2,39.63,47.68,2.91,0.54,70.1,LLL Fault
2026-03-18 07:00:43,125.97,30.78,48.19,2.22,0.57,56.76,LLL Fault
2026-07-08 21:42:10,110.57,21.9,48.49,1.56,0.64,62.98,LLG Fault
2026-01-23 17:33:47,219.21,14.71,49.46,2.87,0.89,41.28,LG Fault
2026-04-07 04:38:03,119.02,27.39,48.96,2.49,0.76,63.12,LLG Fault
2026-04-06 20:53:53,199.39,21.76,49.47,3.21,0.74,48.44,LL Fault
